date,sub_region_1,sub_region_2,retail_recreation,grocery_pharmacy,parks,transit_stations,workplaces,residential,total_cases,total_deaths,new_cases,new_deaths,political_preference,population,area,pop_dens
2020-01-23,,Stanislaus County,,,,,,,0,0,0,0,Neutral,555624,1495,371.654849498328
2020-01-23,,Sutter County,,,,,,,0,0,0,0,Republican,97238,603,161.257048092869
2020-01-23,,Tehama County,,,,,,,0,0,0,0,Republican,64039,2951,21.7007793968146
2020-01-23,,Trinity County,,,,,,,0,,,,Neutral,13635,3179,4.28908461780434
2020-01-23,,Tulare County,,,,,,,0,0,0,0,Neutral,475834,4824,98.6388888888889
2020-01-23,,Tuolumne County,,,,,,,0,0,0,0,Republican,54740,2236,24.4812164579606
2020-01-23,,Ventura County,,,,,,,0,0,0,0,Democrat,859073,1846,465.369989165764
2020-01-23,,Yolo County,,,,,,,0,0,0,0,Democrat,221270,1012,218.646245059289
2020-01-23,,Yuba County,,,,,,,0,0,0,0,Republican,74727,630,118.614285714286
2020-01-23,,Out of CA County,,,,,,,0,0,0,0,,,,
2020-01-23,,Unassigned County,,,,,,,0,0,0,0,,,,
2020-01-23,,Inyo County,,,,,,,,0,,,Neutral,18577,10192,1.82270408163265
2020-01-23,,Lassen County,,,,,,,,0,,,Republican,30911,4558,6.78170250109697
2020-01-23,,Madera County,,,,,,,,0,,,Neutral,158894,2138,74.3189897100093
2020-01-23,,Orange County,,,,,,,,0,,,Neutral,3284468,948,3464.62869198312
2020-01-23,,San Mateo County,,,,,,,,0,,,Democrat,774155,449,1724.17594654788
2020-01-23,,Sierra County,,,,,,,,0,,,Republican,3207,953,3.36516264428122
2020-01-23,,Trinity County,,,,,,,,0,,,Neutral,13635,3179,4.28908461780434
2020-01-24,,Alameda County,,,,,,,0,0,0,0,Democrat,1660202,738,2249.59620596206
2020-01-24,,Alpine County,,,,,,,0,0,0,0,Democrat,1154,739,1.56156968876861
2020-01-24,,Amador County,,,,,,,0,0,0,0,Republican,38094,606,62.8613861386139
2020-01-24,,Butte County,,,,,,,0,0,0,0,Neutral,227621,1640,138.793292682927
2020-01-24,,Calaveras County,,,,,,,0,0,0,0,Republican,45157,1020,44.271568627451
2020-01-24,,Colusa County,,,,,,,0,0,0,0,Republican,22098,1151,19.1989574283232
2020-01-24,,Contra Costa County,,,,,,,0,0,0,0,Democrat,1149363,720,1596.3375
2020-01-24,,Del Norte County,,,,,,,0,0,0,0,Neutral,27221,1008,27.0049603174603
2020-01-24,,El Dorado County,,,,,,,0,0,0,0,Republican,188399,1712,110.046144859813
2020-01-24,,Fresno County,,,,,,,0,0,0,0,Neutral,1007229,5963,168.913130974342
2020-01-24,,Glenn County,,,,,,,0,0,0,0,Republican,28795,1315,21.8973384030418
2020-01-24,,Humboldt County,,,,,,,0,0,0,0,Democrat,136002,3573,38.063811922754
2020-01-24,,Imperial County,,,,,,,0,0,0,0,Democrat,190624,4175,45.6584431137725
2020-01-24,,Inyo County,,,,,,,0,,,,Neutral,18577,10192,1.82270408163265
2020-01-24,,Kern County,,,,,,,0,0,0,0,Neutral,905801,8142,111.250429869811
2020-01-24,,Kings County,,,,,,,0,0,0,0,Neutral,151662,1390,109.109352517986
2020-01-24,,Lake County,,,,,,,0,0,0,0,Democrat,65081,1258,51.7337042925278
2020-01-24,,Lassen County,,,,,,,0,,,,Republican,30911,4558,6.78170250109697
2020-01-24,,Los Angeles County,,,,,,,0,0,0,0,Democrat,10283729,4060,2532.9381773399
2020-01-24,,Madera County,,,,,,,0,,,,Neutral,158894,2138,74.3189897100093
2020-01-24,,Marin County,,,,,,,0,0,0,0,Democrat,263886,520,507.473076923077
2020-01-24,,Mariposa County,,,,,,,0,0,0,0,Republican,18129,1451,12.4941419710544
2020-01-24,,Mendocino County,,,,,,,0,0,0,0,Democrat,89299,3509,25.4485608435452
2020-01-24,,Merced County,,,,,,,0,0,0,0,Democrat,279977,1929,145.141005702437
2020-01-24,,Modoc County,,,,,,,0,0,0,0,Republican,9612,3944,2.43711967545639
2020-01-24,,Mono County,,,,,,,0,0,0,0,Neutral,13822,3044,4.5407358738502
2020-01-24,,Monterey County,,,,,,,0,0,0,0,Democrat,443281,3322,133.437989163155
2020-01-24,,Napa County,,,,,,,0,0,0,0,Democrat,141294,754,187.392572944297
2020-01-24,,Nevada County,,,,,,,0,0,0,0,Neutral,99155,958,103.502087682672
2020-01-24,,Orange County,,,,,,,0,,,,Neutral,3284468,948,3464.62869198312
2020-01-24,,Placer County,,,,,,,0,0,0,0,Republican,389532,1407,276.852878464819
2020-01-24,,Plumas County,,,,,,,0,0,0,0,Republican,19773,2554,7.74197337509789
2020-01-24,,Riverside County,,,,,,,0,0,0,0,Neutral,2415955,7208,335.176886792453
2020-01-24,,Sacramento County,,,,,,,0,0,0,0,Democrat,1529501,966,1583.33436853002
2020-01-24,,San Benito County,,,,,,,0,0,0,0,Democrat,57088,1389,41.1000719942405
2020-01-24,,San Bernardino County,,,,,,,0,0,0,0,Democrat,2174938,20062,108.410826438042
2020-01-24,,San Diego County,,,,,,,0,0,0,0,Neutral,3337456,4204,793.876308277831
2020-01-24,,San Francisco County,,,,,,,0,0,0,0,Democrat,,,
2020-01-24,,San Joaquin County,,,,,,,0,0,0,0,Democrat,758744,1399,542.347390993567
2020-01-24,,San Luis Obispo County,,,,,,,0,0,0,0,Neutral,280101,3304,84.7763317191283
2020-01-24,,San Mateo County,,,,,,,0,,,,Democrat,774155,449,1724.17594654788
2020-01-24,,Santa Barbara County,,,,,,,0,0,0,0,Democrat,453457,2738,165.616143170197
2020-01-24,,Santa Clara County,,,,,,,0,0,0,0,Democrat,1956598,1291,1515.56777691712
2020-01-24,,Santa Cruz County,,,,,,,0,0,0,0,Democrat,276864,446,620.77130044843
2020-01-24,,Shasta County,,,,,,,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-01-24,,Sierra County,,,,,,,0,,,,Republican,3207,953,3.36516264428122
2020-01-24,,Siskiyou County,,,,,,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-01-24,,Solano County,,,,,,,0,0,0,0,Democrat,439793,828,531.150966183575
2020-01-24,,Sonoma County,,,,,,,0,0,0,0,Democrat,503332,1576,319.373096446701
2020-01-24,,Stanislaus County,,,,,,,0,0,0,0,Neutral,555624,1495,371.654849498328
2020-01-24,,Sutter County,,,,,,,0,0,0,0,Republican,97238,603,161.257048092869
2020-01-24,,Tehama County,,,,,,,0,0,0,0,Republican,64039,2951,21.7007793968146
2020-01-24,,Trinity County,,,,,,,0,,,,Neutral,13635,3179,4.28908461780434
2020-01-24,,Tulare County,,,,,,,0,0,0,0,Neutral,475834,4824,98.6388888888889
2020-01-24,,Tuolumne County,,,,,,,0,0,0,0,Republican,54740,2236,24.4812164579606
2020-01-24,,Ventura County,,,,,,,0,0,0,0,Democrat,859073,1846,465.369989165764
2020-01-24,,Yolo County,,,,,,,0,0,0,0,Democrat,221270,1012,218.646245059289
2020-01-24,,Yuba County,,,,,,,0,0,0,0,Republican,74727,630,118.614285714286
2020-01-24,,Out of CA County,,,,,,,0,0,0,0,,,,
2020-01-24,,Unassigned County,,,,,,,0,0,0,0,,,,
2020-01-24,,Inyo County,,,,,,,,0,,,Neutral,18577,10192,1.82270408163265
2020-01-24,,Lassen County,,,,,,,,0,,,Republican,30911,4558,6.78170250109697
2020-01-24,,Madera County,,,,,,,,0,,,Neutral,158894,2138,74.3189897100093
2020-01-24,,Orange County,,,,,,,,0,,,Neutral,3284468,948,3464.62869198312
2020-01-24,,San Mateo County,,,,,,,,0,,,Democrat,774155,449,1724.17594654788
2020-01-24,,Sierra County,,,,,,,,0,,,Republican,3207,953,3.36516264428122
2020-01-24,,Trinity County,,,,,,,,0,,,Neutral,13635,3179,4.28908461780434
2020-01-25,,Alameda County,,,,,,,0,0,0,0,Democrat,1660202,738,2249.59620596206
2020-01-25,,Alpine County,,,,,,,0,0,0,0,Democrat,1154,739,1.56156968876861
2020-01-25,,Amador County,,,,,,,0,0,0,0,Republican,38094,606,62.8613861386139
2020-01-25,,Butte County,,,,,,,0,0,0,0,Neutral,227621,1640,138.793292682927
2020-01-25,,Calaveras County,,,,,,,0,0,0,0,Republican,45157,1020,44.271568627451
2020-01-25,,Colusa County,,,,,,,0,0,0,0,Republican,22098,1151,19.1989574283232
2020-01-25,,Contra Costa County,,,,,,,0,0,0,0,Democrat,1149363,720,1596.3375
2020-01-25,,Del Norte County,,,,,,,0,0,0,0,Neutral,27221,1008,27.0049603174603
2020-01-25,,El Dorado County,,,,,,,0,0,0,0,Republican,188399,1712,110.046144859813
2020-01-25,,Fresno County,,,,,,,0,0,0,0,Neutral,1007229,5963,168.913130974342
2020-01-25,,Glenn County,,,,,,,0,0,0,0,Republican,28795,1315,21.8973384030418
2020-01-25,,Humboldt County,,,,,,,0,0,0,0,Democrat,136002,3573,38.063811922754
2020-01-25,,Imperial County,,,,,,,0,0,0,0,Democrat,190624,4175,45.6584431137725
2020-01-25,,Inyo County,,,,,,,0,,,,Neutral,18577,10192,1.82270408163265
2020-01-25,,Kern County,,,,,,,0,0,0,0,Neutral,905801,8142,111.250429869811
2020-01-25,,Kings County,,,,,,,0,0,0,0,Neutral,151662,1390,109.109352517986
2020-01-25,,Lake County,,,,,,,0,0,0,0,Democrat,65081,1258,51.7337042925278
2020-01-25,,Lassen County,,,,,,,0,,,,Republican,30911,4558,6.78170250109697
2020-01-25,,Los Angeles County,,,,,,,0,0,0,0,Democrat,10283729,4060,2532.9381773399
2020-01-25,,Madera County,,,,,,,0,,,,Neutral,158894,2138,74.3189897100093
2020-01-25,,Marin County,,,,,,,0,0,0,0,Democrat,263886,520,507.473076923077
2020-01-25,,Mariposa County,,,,,,,0,0,0,0,Republican,18129,1451,12.4941419710544
2020-01-25,,Mendocino County,,,,,,,0,0,0,0,Democrat,89299,3509,25.4485608435452
2020-01-25,,Merced County,,,,,,,0,0,0,0,Democrat,279977,1929,145.141005702437
2020-01-25,,Modoc County,,,,,,,0,0,0,0,Republican,9612,3944,2.43711967545639
2020-01-25,,Mono County,,,,,,,0,0,0,0,Neutral,13822,3044,4.5407358738502
2020-01-25,,Monterey County,,,,,,,0,0,0,0,Democrat,443281,3322,133.437989163155
2020-01-25,,Napa County,,,,,,,0,0,0,0,Democrat,141294,754,187.392572944297
2020-01-25,,Nevada County,,,,,,,0,0,0,0,Neutral,99155,958,103.502087682672
2020-01-25,,Orange County,,,,,,,0,,,,Neutral,3284468,948,3464.62869198312
2020-01-25,,Placer County,,,,,,,0,0,0,0,Republican,389532,1407,276.852878464819
2020-01-25,,Plumas County,,,,,,,0,0,0,0,Republican,19773,2554,7.74197337509789
2020-01-25,,Riverside County,,,,,,,0,0,0,0,Neutral,2415955,7208,335.176886792453
2020-01-25,,Sacramento County,,,,,,,0,0,0,0,Democrat,1529501,966,1583.33436853002
2020-01-25,,San Benito County,,,,,,,0,0,0,0,Democrat,57088,1389,41.1000719942405
2020-01-25,,San Bernardino County,,,,,,,0,0,0,0,Democrat,2174938,20062,108.410826438042
2020-01-25,,San Diego County,,,,,,,0,0,0,0,Neutral,3337456,4204,793.876308277831
2020-01-25,,San Francisco County,,,,,,,0,0,0,0,Democrat,,,
2020-01-25,,San Joaquin County,,,,,,,0,0,0,0,Democrat,758744,1399,542.347390993567
2020-01-25,,San Luis Obispo County,,,,,,,0,0,0,0,Neutral,280101,3304,84.7763317191283
2020-01-25,,San Mateo County,,,,,,,0,,,,Democrat,774155,449,1724.17594654788
2020-01-25,,Santa Barbara County,,,,,,,0,0,0,0,Democrat,453457,2738,165.616143170197
2020-01-25,,Santa Clara County,,,,,,,0,0,0,0,Democrat,1956598,1291,1515.56777691712
2020-01-25,,Santa Cruz County,,,,,,,0,0,0,0,Democrat,276864,446,620.77130044843
2020-01-25,,Shasta County,,,,,,,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-01-25,,Sierra County,,,,,,,0,,,,Republican,3207,953,3.36516264428122
2020-01-25,,Siskiyou County,,,,,,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-01-25,,Solano County,,,,,,,0,0,0,0,Democrat,439793,828,531.150966183575
2020-01-25,,Sonoma County,,,,,,,0,0,0,0,Democrat,503332,1576,319.373096446701
2020-01-25,,Stanislaus County,,,,,,,0,0,0,0,Neutral,555624,1495,371.654849498328
2020-01-25,,Sutter County,,,,,,,0,0,0,0,Republican,97238,603,161.257048092869
2020-01-25,,Tehama County,,,,,,,0,0,0,0,Republican,64039,2951,21.7007793968146
2020-01-25,,Trinity County,,,,,,,0,,,,Neutral,13635,3179,4.28908461780434
2020-01-25,,Tulare County,,,,,,,0,0,0,0,Neutral,475834,4824,98.6388888888889
2020-01-25,,Tuolumne County,,,,,,,0,0,0,0,Republican,54740,2236,24.4812164579606
2020-01-25,,Ventura County,,,,,,,0,0,0,0,Democrat,859073,1846,465.369989165764
2020-01-25,,Yolo County,,,,,,,0,0,0,0,Democrat,221270,1012,218.646245059289
2020-01-25,,Yuba County,,,,,,,0,0,0,0,Republican,74727,630,118.614285714286
2020-01-25,,Out of CA County,,,,,,,0,0,0,0,,,,
2020-01-25,,Unassigned County,,,,,,,0,0,0,0,,,,
2020-01-25,,Inyo County,,,,,,,,0,,,Neutral,18577,10192,1.82270408163265
2020-01-25,,Lassen County,,,,,,,,0,,,Republican,30911,4558,6.78170250109697
2020-01-25,,Madera County,,,,,,,,0,,,Neutral,158894,2138,74.3189897100093
2020-01-25,,Orange County,,,,,,,,0,,,Neutral,3284468,948,3464.62869198312
2020-01-25,,San Mateo County,,,,,,,,0,,,Democrat,774155,449,1724.17594654788
2020-01-25,,Sierra County,,,,,,,,0,,,Republican,3207,953,3.36516264428122
2020-01-25,,Trinity County,,,,,,,,0,,,Neutral,13635,3179,4.28908461780434
2020-01-26,,Alameda County,,,,,,,0,0,0,0,Democrat,1660202,738,2249.59620596206
2020-01-26,,Alpine County,,,,,,,0,0,0,0,Democrat,1154,739,1.56156968876861
2020-01-26,,Amador County,,,,,,,0,0,0,0,Republican,38094,606,62.8613861386139
2020-01-26,,Butte County,,,,,,,0,0,0,0,Neutral,227621,1640,138.793292682927
2020-01-26,,Calaveras County,,,,,,,0,0,0,0,Republican,45157,1020,44.271568627451
2020-01-26,,Colusa County,,,,,,,0,0,0,0,Republican,22098,1151,19.1989574283232
2020-01-26,,Contra Costa County,,,,,,,0,0,0,0,Democrat,1149363,720,1596.3375
2020-01-26,,Del Norte County,,,,,,,0,0,0,0,Neutral,27221,1008,27.0049603174603
2020-01-26,,El Dorado County,,,,,,,0,0,0,0,Republican,188399,1712,110.046144859813
2020-01-26,,Fresno County,,,,,,,0,0,0,0,Neutral,1007229,5963,168.913130974342
2020-01-26,,Glenn County,,,,,,,0,0,0,0,Republican,28795,1315,21.8973384030418
2020-01-26,,Humboldt County,,,,,,,0,0,0,0,Democrat,136002,3573,38.063811922754
2020-01-26,,Imperial County,,,,,,,0,0,0,0,Democrat,190624,4175,45.6584431137725
2020-01-26,,Inyo County,,,,,,,0,,,,Neutral,18577,10192,1.82270408163265
2020-01-26,,Kern County,,,,,,,0,0,0,0,Neutral,905801,8142,111.250429869811
2020-01-26,,Kings County,,,,,,,0,0,0,0,Neutral,151662,1390,109.109352517986
2020-01-26,,Lake County,,,,,,,0,0,0,0,Democrat,65081,1258,51.7337042925278
2020-01-26,,Lassen County,,,,,,,0,,,,Republican,30911,4558,6.78170250109697
2020-01-26,,Los Angeles County,,,,,,,1,0,1,0,Democrat,10283729,4060,2532.9381773399
2020-01-26,,Madera County,,,,,,,0,,,,Neutral,158894,2138,74.3189897100093
2020-01-26,,Marin County,,,,,,,0,0,0,0,Democrat,263886,520,507.473076923077
2020-01-26,,Mariposa County,,,,,,,0,0,0,0,Republican,18129,1451,12.4941419710544
2020-01-26,,Mendocino County,,,,,,,0,0,0,0,Democrat,89299,3509,25.4485608435452
2020-01-26,,Merced County,,,,,,,0,0,0,0,Democrat,279977,1929,145.141005702437
2020-01-26,,Modoc County,,,,,,,0,0,0,0,Republican,9612,3944,2.43711967545639
2020-01-26,,Mono County,,,,,,,0,0,0,0,Neutral,13822,3044,4.5407358738502
2020-01-26,,Monterey County,,,,,,,0,0,0,0,Democrat,443281,3322,133.437989163155
2020-01-26,,Napa County,,,,,,,0,0,0,0,Democrat,141294,754,187.392572944297
2020-01-26,,Nevada County,,,,,,,0,0,0,0,Neutral,99155,958,103.502087682672
2020-01-26,,Orange County,,,,,,,1,,,,Neutral,3284468,948,3464.62869198312
2020-01-26,,Placer County,,,,,,,0,0,0,0,Republican,389532,1407,276.852878464819
2020-01-26,,Plumas County,,,,,,,0,0,0,0,Republican,19773,2554,7.74197337509789
2020-01-26,,Riverside County,,,,,,,0,0,0,0,Neutral,2415955,7208,335.176886792453
2020-01-26,,Sacramento County,,,,,,,0,0,0,0,Democrat,1529501,966,1583.33436853002
2020-01-26,,San Benito County,,,,,,,0,0,0,0,Democrat,57088,1389,41.1000719942405
2020-01-26,,San Bernardino County,,,,,,,0,0,0,0,Democrat,2174938,20062,108.410826438042
2020-01-26,,San Diego County,,,,,,,0,0,0,0,Neutral,3337456,4204,793.876308277831
2020-01-26,,San Francisco County,,,,,,,0,0,0,0,Democrat,,,
2020-01-26,,San Joaquin County,,,,,,,0,0,0,0,Democrat,758744,1399,542.347390993567
2020-01-26,,San Luis Obispo County,,,,,,,0,0,0,0,Neutral,280101,3304,84.7763317191283
2020-01-26,,San Mateo County,,,,,,,0,,,,Democrat,774155,449,1724.17594654788
2020-01-26,,Santa Barbara County,,,,,,,0,0,0,0,Democrat,453457,2738,165.616143170197
2020-01-26,,Santa Clara County,,,,,,,0,0,0,0,Democrat,1956598,1291,1515.56777691712
2020-01-26,,Santa Cruz County,,,,,,,0,0,0,0,Democrat,276864,446,620.77130044843
2020-01-26,,Shasta County,,,,,,,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-01-26,,Sierra County,,,,,,,0,,,,Republican,3207,953,3.36516264428122
2020-01-26,,Siskiyou County,,,,,,,0,0,0,0,Neutral,44612,6287,7.09591219977732
2020-01-26,,Solano County,,,,,,,0,0,0,0,Democrat,439793,828,531.150966183575
2020-01-26,,Sonoma County,,,,,,,0,0,0,0,Democrat,503332,1576,319.373096446701
2020-01-26,,Stanislaus County,,,,,,,0,0,0,0,Neutral,555624,1495,371.654849498328
2020-01-26,,Sutter County,,,,,,,0,0,0,0,Republican,97238,603,161.257048092869
2020-01-26,,Tehama County,,,,,,,0,0,0,0,Republican,64039,2951,21.7007793968146
2020-01-26,,Trinity County,,,,,,,0,,,,Neutral,13635,3179,4.28908461780434
2020-01-26,,Tulare County,,,,,,,0,0,0,0,Neutral,475834,4824,98.6388888888889
2020-01-26,,Tuolumne County,,,,,,,0,0,0,0,Republican,54740,2236,24.4812164579606
2020-01-26,,Ventura County,,,,,,,0,0,0,0,Democrat,859073,1846,465.369989165764
2020-01-26,,Yolo County,,,,,,,0,0,0,0,Democrat,221270,1012,218.646245059289
2020-01-26,,Yuba County,,,,,,,0,0,0,0,Republican,74727,630,118.614285714286
2020-01-26,,Out of CA County,,,,,,,0,0,0,0,,,,
2020-01-26,,Unassigned County,,,,,,,0,0,0,0,,,,
2020-01-26,,Inyo County,,,,,,,,0,,,Neutral,18577,10192,1.82270408163265
2020-01-26,,Lassen County,,,,,,,,0,,,Republican,30911,4558,6.78170250109697
2020-01-26,,Madera County,,,,,,,,0,,,Neutral,158894,2138,74.3189897100093
2020-01-26,,Orange County,,,,,,,,0,,,Neutral,3284468,948,3464.62869198312
2020-01-26,,San Mateo County,,,,,,,,0,,,Democrat,774155,449,1724.17594654788
2020-01-26,,Sierra County,,,,,,,,0,,,Republican,3207,953,3.36516264428122
2020-01-26,,Trinity County,,,,,,,,0,,,Neutral,13635,3179,4.28908461780434
2020-01-27,,Alameda County,,,,,,,0,0,0,0,Democrat,1660202,738,2249.59620596206
2020-01-27,,Alpine County,,,,,,,0,0,0,0,Democrat,1154,739,1.56156968876861
2020-01-27,,Amador County,,,,,,,0,0,0,0,Republican,38094,606,62.8613861386139
2020-01-27,,Butte County,,,,,,,0,0,0,0,Neutral,227621,1640,138.793292682927
2020-01-27,,Calaveras County,,,,,,,0,0,0,0,Republican,45157,1020,44.271568627451
2020-01-27,,Colusa County,,,,,,,0,0,0,0,Republican,22098,1151,19.1989574283232
2020-01-27,,Contra Costa County,,,,,,,0,0,0,0,Democrat,1149363,720,1596.3375
2020-01-27,,Del Norte County,,,,,,,0,0,0,0,Neutral,27221,1008,27.0049603174603
2020-01-27,,El Dorado County,,,,,,,0,0,0,0,Republican,188399,1712,110.046144859813
2020-01-27,,Fresno County,,,,,,,0,0,0,0,Neutral,1007229,5963,168.913130974342
2020-01-27,,Glenn County,,,,,,,0,0,0,0,Republican,28795,1315,21.8973384030418
2020-01-27,,Humboldt County,,,,,,,0,0,0,0,Democrat,136002,3573,38.063811922754
2020-01-27,,Imperial County,,,,,,,0,0,0,0,Democrat,190624,4175,45.6584431137725
2020-01-27,,Inyo County,,,,,,,0,,,,Neutral,18577,10192,1.82270408163265
2020-01-27,,Kern County,,,,,,,0,0,0,0,Neutral,905801,8142,111.250429869811
2020-01-27,,Kings County,,,,,,,0,0,0,0,Neutral,151662,1390,109.109352517986
2020-01-27,,Lake County,,,,,,,0,0,0,0,Democrat,65081,1258,51.7337042925278
2020-01-27,,Lassen County,,,,,,,0,,,,Republican,30911,4558,6.78170250109697
2020-01-27,,Los Angeles County,,,,,,,1,0,0,0,Democrat,10283729,4060,2532.9381773399
2020-01-27,,Madera County,,,,,,,0,,,,Neutral,158894,2138,74.3189897100093
2020-01-27,,Marin County,,,,,,,0,0,0,0,Democrat,263886,520,507.473076923077
2020-01-27,,Mariposa County,,,,,,,0,0,0,0,Republican,18129,1451,12.4941419710544
2020-01-27,,Mendocino County,,,,,,,0,0,0,0,Democrat,89299,3509,25.4485608435452
2020-01-27,,Merced County,,,,,,,0,0,0,0,Democrat,279977,1929,145.141005702437
2020-01-27,,Modoc County,,,,,,,0,0,0,0,Republican,9612,3944,2.43711967545639
2020-01-27,,Mono County,,,,,,,0,0,0,0,Neutral,13822,3044,4.5407358738502
2020-01-27,,Monterey County,,,,,,,0,0,0,0,Democrat,443281,3322,133.437989163155
2020-01-27,,Napa County,,,,,,,0,0,0,0,Democrat,141294,754,187.392572944297
2020-01-27,,Nevada County,,,,,,,0,0,0,0,Neutral,99155,958,103.502087682672
2020-01-27,,Orange County,,,,,,,1,,,,Neutral,3284468,948,3464.62869198312
2020-01-27,,Placer County,,,,,,,0,0,0,0,Republican,389532,1407,276.852878464819
2020-01-27,,Plumas County,,,,,,,0,0,0,0,Republican,19773,2554,7.74197337509789
2020-01-27,,Riverside County,,,,,,,0,0,0,0,Neutral,2415955,7208,335.176886792453
2020-01-27,,Sacramento County,,,,,,,0,0,0,0,Democrat,1529501,966,1583.33436853002
2020-01-27,,San Benito County,,,,,,,0,0,0,0,Democrat,57088,1389,41.1000719942405
2020-01-27,,San Bernardino County,,,,,,,0,0,0,0,Democrat,2174938,20062,108.410826438042
2020-01-27,,San Diego County,,,,,,,0,0,0,0,Neutral,3337456,4204,793.876308277831
2020-01-27,,San Francisco County,,,,,,,0,0,0,0,Democrat,,,
2020-01-27,,San Joaquin County,,,,,,,0,0,0,0,Democrat,758744,1399,542.347390993567
2020-01-27,,San Luis Obispo County,,,,,,,0,0,0,0,Neutral,280101,3304,84.7763317191283
2020-01-27,,San Mateo County,,,,,,,0,,,,Democrat,774155,449,1724.17594654788
2020-01-27,,Santa Barbara County,,,,,,,0,0,0,0,Democrat,453457,2738,165.616143170197
2020-01-27,,Santa Clara County,,,,,,,0,0,0,0,Democrat,1956598,1291,1515.56777691712
2020-01-27,,Santa Cruz County,,,,,,,0,0,0,0,Democrat,276864,446,620.77130044843
2020-01-27,,Shasta County,,,,,,,0,0,0,0,Republican,178271,3786,47.0868991019546
2020-01-27,,Sierra County,,,,,,,0,,,,Republican,3207,953,3.36516264428122
